text,rel_size,bold,indent,caps,numbered,line_len,page,y0_pos,font_hash,label
who created over 300 works of art during his time in the city. The Van Gogh,1.0,0,0.18,0.04,0,75,7,0.4695450210571289,4099372193,BODY
Foundation in Arles celebrates his legacy.,1.0,0,0.18,0.047619047619047616,0,42,7,0.4481700134277344,4099372193,BODY
"Cryptoporticus: An underground gallery built by the Romans in the 1st century BC, it",1.0,0,0.18,0.05952380952380952,0,84,7,0.4168200302124023,4099372193,BODY
served as a foundation for the Forum and is one of the few remaining examples of,1.0,0,0.18,0.0125,0,80,7,0.3954450225830078,4099372193,BODY
such structures.,1.0,0,0.18,0.0,0,16,7,0.3740700149536133,4099372193,BODY
Aix-en-Provence: A City of Art and Culture,1.0,1,0.12,0.14285714285714285,0,42,8,0.8814899921417236,224960051,H1
"Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,",1.0,0,0.12000005086263021,0.056818181818181816,0,88,8,0.8500949668884278,4099372193,BODY
"vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is",1.0,0,0.12000005086263021,0.030927835051546393,0,97,8,0.8287199974060059,4099372193,BODY
reflected in its beautiful buildings and lively atmosphere.,1.0,0,0.12000005086263021,0.0,0,59,8,0.807345027923584,4099372193,BODY
Key Historical Sites in Aix-en-Provence,1.0,0,0.12000005086263021,0.1282051282051282,0,39,8,0.7759950065612793,4099372193,H2
"Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is",1.0,0,0.18,0.03488372093023256,0,86,8,0.7446449851989746,4099372193,BODY
the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.,1.0,0,0.18,0.03614457831325301,0,83,8,0.7232700157165527,4099372193,BODY
"Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries,",1.0,0,0.18,0.04878048780487805,0,82,8,0.691919994354248,4099372193,BODY
"features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is",1.0,0,0.17999997456868488,0.045454545454545456,0,88,8,0.6705450248718262,4099372193,BODY
known for its beautiful cloister and triptych by Nicolas Froment.,1.0,0,0.17999997456868488,0.03076923076923077,0,65,8,0.6491700744628907,4099372193,BODY
"Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant",1.0,0,0.18,0.05555555555555555,0,90,8,0.6177450180053711,4099372193,BODY
building with a beautiful clock tower and an ornate facade. The square in front of the,1.0,0,0.1800000508626302,0.011627906976744186,0,86,8,0.5963700103759766,4099372193,BODY
"Hôtel de Ville is a lively spot, often hosting markets and events.",1.0,0,0.1800000508626302,0.030303030303030304,0,66,8,0.574995002746582,4099372193,BODY
"Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters",1.0,0,0.18,0.06578947368421052,0,76,8,0.54364501953125,4099372193,BODY
"associated with Aix-en-Provence, is preserved as a museum. Visitors can see where",1.0,0,0.18,0.037037037037037035,0,81,8,0.5222700119018555,4099372193,BODY
Cézanne created many of his masterpieces and gain insight into his artistic process.,1.0,0,0.1800000254313151,0.011904761904761904,0,84,8,0.5008950042724609,4099372193,BODY
Thermal Springs: Aix-en-Provence was originally founded as a Roman spa town due to,1.0,0,0.18,0.06097560975609756,0,82,8,0.4695450210571289,4099372193,BODY
"its thermal springs, which are still in use today at the Thermes Sextius.",1.0,0,0.1800000254313151,0.0273972602739726,0,73,8,0.4481700134277344,4099372193,BODY
"Festival d'Aix-en-Provence: An annual opera festival held in July, it is one of the most",1.0,0,0.18,0.056818181818181816,0,88,8,0.4168200302124023,4099372193,BODY
prestigious opera festivals in Europe.,1.0,0,0.1800000508626302,0.02631578947368421,0,38,8,0.3954450225830078,4099372193,BODY
Montpellier: A University City with Medieval Charm,1.0,1,0.12,0.12,0,50,9,0.8814899921417236,224960051,H1
"Montpellier, founded in the 10th century, is known for its prestigious university and vibrant",1.0,0,0.12,0.010752688172043012,0,93,9,0.8500949668884278,4099372193,BODY
"cultural scene. The city has a rich history, with a blend of medieval, Renaissance, and modern",1.0,0,0.12,0.02127659574468085,0,94,9,0.8287199974060059,4099372193,BODY
architecture.,1.0,0,0.12,0.0,0,13,9,0.807345027923584,4099372193,BODY
Key Historical Sites in Montpellier,1.0,0,0.12,0.11428571428571428,0,35,9,0.7759950065612793,4099372193,H2
"Place de la Comédie: The central square of Montpellier, this bustling area is",1.0,0,0.18,0.05194805194805195,0,77,9,0.7446449851989746,4099372193,BODY
"surrounded by cafes, shops, and the impressive Opéra Comédie. It is a great place to",1.0,0,0.18,0.03571428571428571,0,84,9,0.7232700157165527,4099372193,BODY
start exploring the city.,1.0,0,0.18,0.0,0,25,9,0.7018950462341309,4099372193,BODY
"Saint-Pierre Cathedral: This Gothic cathedral, built in the 14th century, is known for its",1.0,0,0.18,0.05555555555555555,0,90,9,0.6705450248718262,4099372193,BODY
imposing facade and twin towers. It is the seat of the Archdiocese of Montpellier.,1.0,0,0.17999998728434244,0.036585365853658534,0,82,9,0.6491700744628907,4099372193,BODY
Promenade du Peyrou: This 17th-century promenade oﬀers stunning views of the city,1.0,0,0.18,0.037037037037037035,0,81,9,0.6177450180053711,4099372193,BODY
"and features the Arc de Triomphe and the Château d'Eau, a beautiful water tower.",1.0,0,0.1800000254313151,0.05,0,80,9,0.5963700103759766,4099372193,BODY
"Musée Fabre: One of the most important art museums in France, the Musée Fabre",1.0,0,0.18,0.07792207792207792,0,77,9,0.5650200271606445,4099372193,BODY
"houses an extensive collection of European paintings, sculptures, and decorative arts.",1.0,0,0.18,0.011627906976744186,0,86,9,0.54364501953125,4099372193,BODY
"University of Montpellier: Founded in 1289, it is one of the oldest universities in the",1.0,0,0.18,0.034482758620689655,0,87,9,0.5122949981689453,4099372193,BODY
world and has been a center of learning and culture for centuries.,1.0,0,0.18,0.0,0,66,9,0.49091999053955077,4099372193,BODY
"Jardin des Plantes: Established in 1593, it is the oldest botanical garden in France and",1.0,0,0.18,0.045454545454545456,0,88,9,0.45957000732421877,4099372193,BODY
was created for the study of medicinal plants.,1.0,0,0.18,0.0,0,46,9,0.4381949996948242,4099372193,BODY
Perpignan: A Blend of French and Catalan Cultures,1.0,1,0.12,0.12244897959183673,0,49,10,0.8814899921417236,224960051,H1
"Perpignan, located near the Spanish border, has a unique blend of French and Catalan",1.0,0,0.12,0.047619047619047616,0,84,10,0.8500949668884278,4099372193,BODY
influences. The city was once the capital of the Kingdom of Majorca and has a rich history,1.0,0,0.12,0.03333333333333333,0,90,10,0.8287199974060059,4099372193,BODY
reflected in its architecture and culture.,1.0,0,0.12,0.0,0,42,10,0.807345027923584,4099372193,BODY
Key Historical Sites in Perpignan,1.0,0,0.12,0.12121212121212122,0,33,10,0.7759950065612793,4099372193,H2
"Palace of the Kings of Majorca: This impressive fortress, built in the 13th century, was",1.0,0,0.18,0.045454545454545456,0,88,10,0.7446449851989746,4099372193,BODY
the residence of the Kings of Majorca. It oﬀers panoramic views of the city and the,1.0,0,0.18,0.03614457831325301,0,83,10,0.7232700157165527,4099372193,BODY
surrounding countryside.,1.0,0,0.18,0.0,0,24,10,0.7018950462341309,4099372193,BODY
"Perpignan Cathedral: Also known as the Cathedral of Saint John the Baptist, this",1.0,0,0.18,0.0875,0,80,10,0.6705450248718262,4099372193,BODY
Gothic cathedral was built in the 14th century and features a beautiful cloister and bell,1.0,0,0.18,0.011235955056179775,0,89,10,0.6491700744628907,4099372193,BODY
tower.,1.0,0,0.18,0.0,0,6,10,0.6277950668334961,4099372193,BODY
"Castillet: This iconic red-brick gatehouse, built in the 14th century, is a symbol of",1.0,0,0.18,0.023529411764705882,0,85,10,0.5963700103759766,4099372193,BODY
"Perpignan. It now houses the Casa Pairal Museum, which showcases the history and",1.0,0,0.18,0.0625,0,80,10,0.574995002746582,4099372193,BODY
culture of the region.,1.0,0,0.18,0.0,0,22,10,0.5536949920654297,4099372193,BODY
"Loge de Mer: This historic building, originally a maritime trading exchange, dates back",1.0,0,0.18,0.034482758620689655,0,87,10,0.5222700119018555,4099372193,BODY
to the 14th century. It is located in the heart of the old town and is a testament to,1.0,0,0.18,0.011764705882352941,0,85,10,0.5008950042724609,4099372193,BODY
Perpignan's rich mercantile history.,1.0,0,0.18,0.027777777777777776,0,36,10,0.4795199966430664,4099372193,BODY
"Campo Santo: One of the largest and oldest cloister cemeteries in France, dating back",1.0,0,0.18,0.047058823529411764,0,85,10,0.4481700134277344,4099372193,BODY
to the 14th century.,1.0,0,0.18,0.0,0,20,10,0.42679500579833984,4099372193,BODY
"Festival de Perpignan: An annual photojournalism festival, Visa pour l'Image, held in",1.0,0,0.18,0.058823529411764705,0,85,10,0.3954450225830078,4099372193,BODY
"Perpignan, attracts photographers and journalists from around the world.",1.0,0,0.18,0.013888888888888888,0,72,10,0.3740700149536133,4099372193,BODY
Conclusion,1.0,1,0.12,0.1,0,10,11,0.8814899921417236,224960051,H1
"The South of France oﬀers a rich tapestry of history, culture, and architecture that is sure to",1.0,0,0.12,0.031578947368421054,0,95,11,0.8500949668884278,4099372193,BODY
captivate any traveler. From the ancient Roman ruins of Nîmes and Arles to the medieval,1.0,0,0.12,0.04597701149425287,0,87,11,0.8287199974060059,4099372193,BODY
"fortresses of Carcassonne and Avignon, each city and town has its own unique story to tell.",1.0,0,0.12,0.02197802197802198,0,91,11,0.807345027923584,4099372193,BODY
"Whether you're exploring the vibrant streets of Marseille, the elegant boulevards of Aix-en-",1.0,0,0.12,0.03260869565217391,0,92,11,0.7859700584411621,4099372193,BODY
"Provence, or the charming squares of Montpellier, you'll find a wealth of historical treasures",1.0,0,0.12,0.02127659574468085,0,94,11,0.7645950889587403,4099372193,BODY
waiting to be discovered. Use this guide to plan your journey through the South of France and,1.0,0,0.12,0.03225806451612903,0,93,11,0.7432951164245606,4099372193,BODY
immerse yourself in the fascinating history of this beautiful region.,1.0,0,0.1200000254313151,0.0,0,69,11,0.7219201469421387,4099372193,BODY
Comprehensive Guide to Restaurants and Hotels in the South of France,1.0,1,0.12,0.08823529411764706,0,68,0,0.8814899921417236,224960051,TITLE
Introduction,1.0,1,0.12,0.08333333333333333,0,12,0,0.8500649738311767,224960051,H1
"The South of France, known for its stunning landscapes, rich cultural heritage, and exquisite",1.0,0,0.12,0.03225806451612903,0,93,0,0.8187449455261231,4099372193,BODY
"cuisine, is a dream destination for travelers. From the glamorous beaches of the French",1.0,0,0.12,0.022988505747126436,0,87,0,0.7973699760437012,4099372193,BODY
"Riviera to the charming villages of Provence, this region oﬀers a diverse array of experiences.",1.0,0,0.12,0.021052631578947368,0,95,0,0.7759950065612793,4099372193,BODY
"Whether you're looking for budget-friendly options, family-friendly spots, upscale dining, or",1.0,0,0.12,0.010752688172043012,0,93,0,0.7546200370788574,4099372193,BODY
"luxurious experiences, this guide will help you find the perfect restaurants and hotels for your",1.0,0,0.12000005086263021,0.0,0,96,0,0.7332450675964356,4099372193,BODY
trip.,1.0,0,0.12000005086263021,0.0,0,5,0,0.7118700981140137,4099372193,BODY
Restaurants,1.0,1,0.12,0.09090909090909091,0,11,1,0.8814899921417236,224960051,H1
Budget-Friendly Restaurants,1.0,1,0.12,0.1111111111111111,0,27,1,0.8500649738311767,224960051,H2
"Chez Pipo (Nice): Famous for its socca, a traditional Niçoise chickpea pancake, this",1.0,0,0.18,0.05952380952380952,0,84,1,0.8187450218200684,4099372193,BODY
casual eatery oﬀers delicious and aﬀordable local dishes. The rustic ambiance and,1.0,0,0.18,0.012345679012345678,0,81,1,0.7973700523376465,4099372193,BODY
friendly service make it a favorite among locals and tourists alike.,1.0,0,0.18,0.0,0,68,1,0.7759950828552246,4099372193,BODY
"La Merenda (Nice): A small, cozy restaurant serving authentic Niçoise cuisine. The",1.0,0,0.18,0.07317073170731707,0,82,1,0.7445699882507324,4099372193,BODY
"menu changes with the seasons, ensuring fresh and flavorful dishes. Reservations are a",1.0,0,0.18,0.011627906976744186,0,86,1,0.7231950187683105,4099372193,BODY
must due to its popularity and limited seating.,1.0,0,0.18,0.0,0,47,1,0.7018200492858887,4099372193,BODY
"Chez Etienne (Marseille): Known for its simple yet delicious pizzas and grilled meats,",1.0,0,0.18,0.046511627906976744,0,86,1,0.670470027923584,4099372193,BODY
this family-owned restaurant is a local favorite. The lively atmosphere and hearty,1.0,0,0.18,0.012195121951219513,0,82,1,0.6490950775146485,4099372193,BODY
portions make it a great spot for a casual meal.,1.0,0,0.18,0.0,0,48,1,0.6277200698852539,4099372193,BODY
Le Bistrot du Paradou (Paradou): A charming bistro oﬀering a daily fixed menu with,1.0,0,0.18,0.06097560975609756,0,82,1,0.5963700103759766,4099372193,BODY
"hearty Provençal dishes at reasonable prices. The warm, welcoming environment and",1.0,0,0.18,0.024691358024691357,0,81,1,0.574995002746582,4099372193,BODY
generous servings make it a must-visit.,1.0,0,0.18,0.0,0,39,1,0.5536199951171875,4099372193,BODY
Le Comptoir du Marché (Nice): This bistro oﬀers a variety of traditional French dishes,1.0,0,0.18,0.06976744186046512,0,86,1,0.5222700119018555,4099372193,BODY
at aﬀordable prices. The cozy atmosphere and friendly staﬀ make it a great spot for a,1.0,0,0.18,0.011764705882352941,0,85,1,0.5008950042724609,4099372193,BODY
casual meal.,1.0,0,0.18,0.0,0,12,1,0.4795199966430664,4099372193,BODY
Le Petit Nice (Marseille): A budget-friendly option oﬀering a variety of seafood dishes.,1.0,0,0.18,0.056818181818181816,0,88,1,0.4481700134277344,4099372193,BODY
The relaxed setting and fresh ingredients make it a popular choice.,1.0,0,0.1800000508626302,0.014925373134328358,0,67,1,0.42679500579833984,4099372193,BODY
"Le Café de Turin (Nice): Known for its seafood, this café oﬀers a variety of aﬀordable",1.0,0,0.18,0.05813953488372093,0,86,1,0.39537002563476564,4099372193,BODY
dishes in a lively setting. The fresh oysters are a must-try.,1.0,0,0.18,0.01639344262295082,0,61,1,0.3739950180053711,4099372193,BODY
Le Panier (Marseille): A casual eatery oﬀering a variety of Mediterranean dishes at,1.0,0,0.18,0.060240963855421686,0,83,1,0.34264503479003905,4099372193,BODY
reasonable prices. The outdoor seating and friendly service make it a great spot for a,1.0,0,0.18,0.011627906976744186,0,86,1,0.3212700653076172,4099372193,BODY
relaxed meal.,1.0,0,0.18,0.0,0,13,1,0.29989501953125,4099372193,BODY
Le Bistrot Gourmand (Cannes): This bistro oﬀers a variety of traditional French dishes,1.0,0,0.18,0.06976744186046512,0,86,1,0.26854499816894534,4099372193,BODY
at aﬀordable prices. The cozy atmosphere and friendly staﬀ make it a great spot for a,1.0,0,0.18,0.011764705882352941,0,85,1,0.24717002868652344,4099372193,BODY
casual meal.,1.0,0,0.17999997456868488,0.0,0,12,1,0.22579505920410156,4099372193,BODY
Le Petit Pontoise (Paris): A charming bistro oﬀering a variety of traditional French,1.0,0,0.18,0.07142857142857142,0,84,1,0.19444503784179687,4099372193,BODY
dishes at reasonable prices. The cozy atmosphere and friendly service make it a great,1.0,0,0.18,0.011764705882352941,0,85,1,0.1730699920654297,4099372193,BODY
spot for a casual meal.,1.0,0,0.18,0.0,0,23,1,0.15169502258300782,4099372193,BODY
Family-Friendly Restaurants,1.0,1,0.12,0.1111111111111111,0,27,2,0.8814899921417236,224960051,H2
"Club 55 (Saint-Tropez): This iconic beach club oﬀers a relaxed, family-friendly",1.0,0,0.18,0.05063291139240506,0,79,2,0.8500949668884278,4099372193,BODY
atmosphere with a menu featuring fresh seafood and Mediterranean dishes. The,1.0,0,0.18,0.02631578947368421,0,76,2,0.8287199974060059,4099372193,BODY
beachside location and casual vibe make it perfect for families.,1.0,0,0.18,0.0,0,64,2,0.807345027923584,4099372193,BODY
"Le Safari (Nice): Located in the heart of the old town, this restaurant oﬀers a diverse",1.0,0,0.18,0.04597701149425287,0,87,2,0.7759950065612793,4099372193,BODY
menu with options for both adults and children. The lively setting and outdoor seating,1.0,0,0.18,0.011627906976744186,0,86,2,0.7546200370788574,4099372193,BODY
make it a great spot for a family meal.,1.0,0,0.18,0.0,0,39,2,0.7332450675964356,4099372193,BODY
La Table du Marché (Saint-Rémy-de-Provence): A welcoming restaurant with a varied,1.0,0,0.18,0.08641975308641975,0,81,2,0.7018949699401855,4099372193,BODY
"menu that includes kid-friendly options and fresh, local ingredients. The charming",1.0,0,0.1800000508626302,0.012195121951219513,0,82,2,0.6805200004577636,4099372193,BODY
setting and friendly staﬀ ensure a pleasant dining experience for families.,1.0,0,0.1800000508626302,0.0,0,75,2,0.6591450500488282,4099372193,BODY
Le Grill (Decize): A family-friendly restaurant oﬀering a variety of grilled meats and,1.0,0,0.18,0.046511627906976744,0,86,2,0.6277950286865235,4099372193,BODY
classic French dishes in a casual setting. The relaxed atmosphere and extensive menu,1.0,0,0.1800000508626302,0.023809523809523808,0,84,2,0.6064200210571289,4099372193,BODY
cater to all ages.,1.0,0,0.1800000508626302,0.0,0,18,2,0.5850450134277344,4099372193,BODY
Le Jardin de Benjamin (Lorgues): This restaurant oﬀers a variety of dishes made with,1.0,0,0.18,0.05952380952380952,0,84,2,0.5536950302124023,4099372193,BODY
"fresh, local ingredients. The outdoor seating and kid-friendly menu make it a great",1.0,0,0.18,0.012048192771084338,0,83,2,0.5323200225830078,4099372193,BODY
spot for families.,1.0,0,0.18,0.0,0,18,2,0.5109450149536133,4099372193,BODY
Le Petit Jardin (Montpellier): A family-friendly restaurant oﬀering a variety of,1.0,0,0.18,0.0625,0,80,2,0.4795200347900391,4099372193,BODY
Mediterranean dishes. The outdoor seating and relaxed atmosphere make it a great,1.0,0,0.18,0.025,0,80,2,0.45814502716064454,4099372193,BODY
spot for a family meal.,1.0,0,0.18,0.0,0,23,2,0.43677001953125,4099372193,BODY
Le Café de la Plage (Arcachon): This beachfront café oﬀers a variety of seafood dishes,1.0,0,0.18,0.05813953488372093,0,86,2,0.4054199981689453,4099372193,BODY
and kid-friendly options. The relaxed setting and beautiful views make it a great spot,1.0,0,0.18,0.011627906976744186,0,86,2,0.38404499053955077,4099372193,BODY
for families.,1.0,0,0.18,0.0,0,13,2,0.36266998291015623,4099372193,BODY
Le Petit Nice (Marseille): A family-friendly restaurant oﬀering a variety of seafood,1.0,0,0.18,0.05952380952380952,0,84,2,0.33131996154785154,4099372193,BODY
dishes. The relaxed setting and fresh ingredients make it a popular choice.,1.0,0,0.18,0.013333333333333334,0,75,2,0.3099449920654297,4099372193,BODY
Le Jardin des Sens (Montpellier): This restaurant oﬀers a variety of dishes made with,1.0,0,0.18,0.058823529411764705,0,85,2,0.27859504699707033,4099372193,BODY
"fresh, local ingredients. The outdoor seating and kid-friendly menu make it a great",1.0,0,0.18,0.012048192771084338,0,83,2,0.2572200012207031,4099372193,BODY
spot for families.,1.0,0,0.18,0.0,0,18,2,0.23584495544433592,4099372193,BODY
Le Café des Arts (Nice): A family-friendly café oﬀering a variety of dishes and kid-,1.0,0,0.18,0.05952380952380952,0,84,2,0.20449501037597656,4099372193,BODY
friendly options. The relaxed setting and friendly service make it a great spot for a,1.0,0,0.18,0.011764705882352941,0,85,2,0.1831200408935547,4099372193,BODY
family meal.,1.0,0,0.18,0.0,0,12,2,0.1617449951171875,4099372193,BODY
Upscale Restaurants,1.0,1,0.12,0.10526315789473684,0,19,3,0.8814899921417236,224960051,H2
AM by Alexandre Mazzia (Marseille): A two-Michelin-starred restaurant oﬀering a,1.0,0,0.18,0.08860759493670886,0,79,3,0.8500949668884278,4099372193,BODY
fine-dining experience with innovative dishes inspired by Mediterranean flavors. The,1.0,0,0.1800000508626302,0.023809523809523808,0,84,3,0.8287199974060059,4099372193,BODY
artistic presentation and unique flavor combinations make it a culinary adventure.,1.0,0,0.18000006357828777,0.0,0,82,3,0.807345027923584,4099372193,BODY
"Le Mirazur (Menton): Ranked among the world's best restaurants, Le Mirazur oﬀers a",1.0,0,0.18,0.07317073170731707,0,82,3,0.7759950065612793,4099372193,BODY
"unique dining experience with a focus on fresh, local ingredients and innovative",1.0,0,0.18,0.0,0,80,3,0.7546200370788574,4099372193,BODY
dishes. The stunning views of the Mediterranean add to the allure.,1.0,0,0.18,0.030303030303030304,0,66,3,0.7332450675964356,4099372193,BODY
"La Chèvre d'Or (Èze): Located in a medieval village, this two-Michelin-starred",1.0,0,0.18,0.07692307692307693,0,78,3,0.7018949699401855,4099372193,BODY
restaurant serves refined Provençal cuisine with breathtaking views of the French,1.0,0,0.18,0.024691358024691357,0,81,3,0.6805200004577636,4099372193,BODY
Riviera. The elegant setting and impeccable service make it a memorable dining,1.0,0,0.18,0.02564102564102564,0,78,3,0.6591450500488282,4099372193,BODY
experience.,1.0,0,0.18,0.0,0,11,3,0.6377700805664063,4099372193,BODY
Hostellerie de Jérôme (La Turbie): A two-Michelin-starred restaurant oﬀering,1.0,0,0.18,0.07894736842105263,0,76,3,0.6064200210571289,4099372193,BODY
traditional French fare created from the very best local ingredients. The historic setting,1.0,0,0.18,0.022222222222222223,0,90,3,0.5850450134277344,4099372193,BODY
and exquisite dishes make it a must-visit for food enthusiasts.,1.0,0,0.18,0.0,0,63,3,0.5636700057983398,4099372193,BODY
Le Louis XV - Alain Ducasse (Monaco): A three-Michelin-starred restaurant oﬀering an,1.0,0,0.18,0.10714285714285714,0,84,3,0.5323200225830078,4099372193,BODY
opulent dining experience with a menu that celebrates the flavors of the,1.0,0,0.18,0.0,0,72,3,0.5109450149536133,4099372193,BODY
Mediterranean. The lavish decor and exceptional service make it a dining experience,1.0,0,0.18,0.024096385542168676,0,83,3,0.48957000732421874,4099372193,BODY
to remember.,1.0,0,0.18,0.0,0,12,3,0.4681949996948242,4099372193,BODY
La Vague d'Or (Saint-Tropez): A three-Michelin-starred restaurant located in the,1.0,0,0.18,0.0875,0,80,3,0.43677001953125,4099372193,BODY
"luxurious Résidence de la Pinède, oﬀering exquisite dishes inspired by the sea and the",1.0,0,0.18,0.023255813953488372,0,86,3,0.41547000885009766,4099372193,BODY
land. The serene setting and culinary excellence make it a top choice for fine dining.,1.0,0,0.18,0.011627906976744186,0,86,3,0.3940950012207031,4099372193,BODY
Le Petit Nice Passedat (Marseille): A three-Michelin-starred restaurant oﬀering,1.0,0,0.18,0.08860759493670886,0,79,3,0.3626700210571289,4099372193,BODY
exquisite seafood dishes and stunning views of the Mediterranean. The creative menu,1.0,0,0.18,0.024096385542168676,0,83,3,0.3412950134277344,4099372193,BODY
and elegant ambiance make it a standout dining destination.,1.0,0,0.18,0.0,0,59,3,0.3199199676513672,4099372193,BODY
La Colombe d'Or (Saint-Paul-de-Vence): A historic restaurant and hotel that has,1.0,0,0.18,0.08860759493670886,0,79,3,0.2885700225830078,4099372193,BODY
"hosted famous artists and celebrities, oﬀering a luxurious dining experience with a",1.0,0,0.1800000508626302,0.0,0,83,3,0.26719505310058594,4099372193,BODY
focus on Provençal cuisine. The art-filled setting and gourmet dishes make it a unique,1.0,0,0.1800000254313151,0.023255813953488372,0,86,3,0.24582000732421874,4099372193,BODY
experience.,1.0,0,0.1800000508626302,0.0,0,11,3,0.22444496154785157,4099372193,BODY
Le Figuier de Saint-Esprit (Antibes): A Michelin-starred restaurant oﬀering a variety of,1.0,0,0.18,0.07954545454545454,0,88,3,0.19309501647949218,4099372193,BODY
"dishes made with fresh, local ingredients. The elegant setting and exceptional service",1.0,0,0.17999997456868488,0.011627906976744186,0,86,3,0.1717200469970703,4099372193,BODY
make it a top choice for fine dining.,1.0,0,0.17999997456868488,0.0,0,37,3,0.15034500122070313,4099372193,BODY
Le Park 45 (Cannes): A Michelin-starred restaurant oﬀering a variety of dishes made,1.0,0,0.18,0.060240963855421686,0,83,4,0.8815199851989746,4099372193,BODY
"with fresh, local ingredients. The elegant setting and exceptional service make it a top",1.0,0,0.1800000254313151,0.011363636363636364,0,88,4,0.8601450157165528,4099372193,BODY
choice for fine dining.,1.0,0,0.1800000254313151,0.0,0,23,4,0.8387700462341309,4099372193,BODY
Luxurious Restaurants,1.0,1,0.12,0.09523809523809523,0,21,5,0.8814899921417236,224960051,H2
Le Louis XV - Alain Ducasse (Monaco): A three-Michelin-starred restaurant oﬀering an,1.0,0,0.18,0.10714285714285714,0,84,5,0.8500949668884278,4099372193,BODY
opulent dining experience with a menu that celebrates the flavors of the,1.0,0,0.1800000508626302,0.0,0,72,5,0.8287199974060059,4099372193,BODY
Mediterranean. The lavish decor and exceptional service make it a dining experience,1.0,0,0.1800000508626302,0.024096385542168676,0,83,5,0.807345027923584,4099372193,BODY
to remember.,1.0,0,0.1800000508626302,0.0,0,12,5,0.7859700584411621,4099372193,BODY
La Vague d'Or (Saint-Tropez): A three-Michelin-starred restaurant located in the,1.0,0,0.18,0.0875,0,80,5,0.7546199607849121,4099372193,BODY
"luxurious Résidence de la Pinède, oﬀering exquisite dishes inspired by the sea and the",1.0,0,0.18,0.023255813953488372,0,86,5,0.7332449913024902,4099372193,BODY
land. The serene setting and culinary excellence make it a top choice for fine dining.,1.0,0,0.18,0.011627906976744186,0,86,5,0.7118700218200683,4099372193,BODY
Le Petit Nice Passedat (Marseille): A three-Michelin-starred restaurant oﬀering,1.0,0,0.18,0.08860759493670886,0,79,5,0.6805200004577636,4099372193,BODY
exquisite seafood dishes and stunning views of the Mediterranean. The creative menu,1.0,0,0.18,0.024096385542168676,0,83,5,0.6591450500488282,4099372193,BODY
and elegant ambiance make it a standout dining destination.,1.0,0,0.18,0.0,0,59,5,0.6377700805664063,4099372193,BODY
La Colombe d'Or (Saint-Paul-de-Vence): A historic restaurant and hotel that has,1.0,0,0.18,0.08860759493670886,0,79,5,0.6064200210571289,4099372193,BODY
"hosted famous artists and celebrities, oﬀering a luxurious dining experience with a",1.0,0,0.1800000508626302,0.0,0,83,5,0.5850450134277344,4099372193,BODY
focus on Provençal cuisine. The art-filled setting and gourmet dishes make it a unique,1.0,0,0.1800000508626302,0.023255813953488372,0,86,5,0.5636700057983398,4099372193,BODY
experience.,1.0,0,0.1800001017252604,0.0,0,11,5,0.5422949981689453,4099372193,BODY
Le Cap (Saint-Jean-Cap-Ferrat): A Michelin-starred restaurant oﬀering a variety of,1.0,0,0.18,0.0975609756097561,0,82,5,0.5109450149536133,4099372193,BODY
"dishes made with fresh, local ingredients. The elegant setting and exceptional service",1.0,0,0.1800000508626302,0.011627906976744186,0,86,5,0.48957000732421874,4099372193,BODY
make it a top choice for fine dining.,1.0,0,0.1800000508626302,0.0,0,37,5,0.4681949996948242,4099372193,BODY
Le Chantecler (Nice): A Michelin-starred restaurant oﬀering a variety of dishes made,1.0,0,0.18,0.05952380952380952,0,84,5,0.43677001953125,4099372193,BODY
"with fresh, local ingredients. The elegant setting and exceptional service make it a top",1.0,0,0.18,0.011363636363636364,0,88,5,0.41547000885009766,4099372193,BODY
choice for fine dining.,1.0,0,0.18,0.0,0,23,5,0.3940950012207031,4099372193,BODY
Le Figuier de Saint-Esprit (Antibes): A Michelin-starred restaurant oﬀering a variety of,1.0,0,0.18,0.07954545454545454,0,88,5,0.3626700210571289,4099372193,BODY
"dishes made with fresh, local ingredients. The elegant setting and exceptional service",1.0,0,0.17999997456868488,0.011627906976744186,0,86,5,0.3412950134277344,4099372193,BODY
make it a top choice for fine dining.,1.0,0,0.17999997456868488,0.0,0,37,5,0.3199199676513672,4099372193,BODY
Le Park 45 (Cannes): A Michelin-starred restaurant oﬀering a variety of dishes made,1.0,0,0.18,0.060240963855421686,0,83,5,0.2885700225830078,4099372193,BODY
"with fresh, local ingredients. The elegant setting and exceptional service make it a top",1.0,0,0.1800000254313151,0.011363636363636364,0,88,5,0.26719505310058594,4099372193,BODY
choice for fine dining.,1.0,0,0.1800000254313151,0.0,0,23,5,0.24582000732421874,4099372193,BODY
Le Jardin des Sens (Montpellier): A Michelin-starred restaurant oﬀering a variety of,1.0,0,0.18,0.07142857142857142,0,84,5,0.21446998596191405,4099372193,BODY
