text,rel_size,bold,indent,caps,numbered,line_len,page,y0_pos,font_hash,label
"include Nielluccio (Sangiovese), Sciacarello, and Vermentino.",1.0,0,0.18,0.06557377049180328,0,61,4,0.18034500122070313,175178340,BODY
Culinary Experiences,1.0,1,0.12,0.1,0,20,5,0.8814899921417236,2725459171,H1
"In addition to dining at top restaurants, there are several culinary experiences you should",1.0,0,0.12,0.01098901098901099,0,91,5,0.8500949668884278,175178340,BODY
consider:,1.0,0,0.12,0.0,0,9,5,0.8287199974060059,175178340,BODY
Cooking Classes: Many towns and cities in the South of France oﬀer cooking classes,1.0,0,0.18,0.06097560975609756,0,82,5,0.7973699760437012,175178340,BODY
"where you can learn to prepare traditional dishes like bouillabaisse, ratatouille, and",1.0,0,0.18,0.0,0,86,5,0.7759950065612793,175178340,BODY
tarte tropézienne. These classes are a great way to immerse yourself in the local,1.0,0,0.18,0.012345679012345678,0,81,5,0.7546200370788574,175178340,BODY
culture and gain hands-on experience with regional recipes. Some classes even,1.0,0,0.18,0.012987012987012988,0,77,5,0.7332450675964356,175178340,BODY
include a visit to a local market to shop for fresh ingredients.,1.0,0,0.18,0.0,0,64,5,0.7118700981140137,175178340,BODY
Food Markets: Visit local markets such as the Cours Saleya Market in Nice or the,1.0,0,0.18,0.0875,0,80,5,0.6805200004577636,175178340,BODY
"Marché Forville in Cannes to sample fresh produce, cheeses, and charcuterie. These",1.0,0,0.18,0.04878048780487805,0,82,5,0.6591450500488282,175178340,BODY
"markets are a feast for the senses, with stalls overflowing with colorful fruits and",1.0,0,0.18,0.0,0,84,5,0.6377700805664063,175178340,BODY
"vegetables, fragrant herbs, and artisanal products. Take the time to chat with the",1.0,0,0.18,0.012195121951219513,0,82,5,0.6163950729370117,175178340,BODY
vendors and learn about the local specialties.,1.0,0,0.18,0.0,0,46,5,0.5950200653076172,175178340,BODY
"Wine Tours: The South of France is renowned for its wine regions, including Provence",1.0,0,0.18,0.07142857142857142,0,84,5,0.5636700057983398,175178340,BODY
"and Languedoc. Take a wine tour to visit vineyards, taste local wines, and learn about",1.0,0,0.18,0.023255813953488372,0,86,5,0.5422949981689453,175178340,BODY
"the winemaking process. Many wineries oﬀer guided tours and tastings, giving you the",1.0,0,0.18,0.011904761904761904,0,84,5,0.5209199905395507,175178340,BODY
opportunity to sample a variety of wines and discover new favorites. Don't miss the,1.0,0,0.18,0.012048192771084338,0,83,5,0.49954498291015625,175178340,BODY
"chance to try rosé from Provence, which is famous for its light, refreshing flavor.",1.0,0,0.18,0.012048192771084338,0,83,5,0.4781699752807617,175178340,BODY
Olive Oil Tasting: The region is famous for its olive oil. Visit an olive grove to learn,1.0,0,0.18,0.056818181818181816,0,88,5,0.44682003021240235,175178340,BODY
about olive oil production and enjoy a tasting session. You'll have the chance to,1.0,0,0.18,0.012345679012345678,0,81,5,0.4254450225830078,175178340,BODY
sample diﬀerent varieties of olive oil and learn about the nuances of flavor and aroma.,1.0,0,0.18,0.0,0,87,5,0.4040700149536133,175178340,BODY
"Many olive groves also produce other products like tapenade and olive soap, which",1.0,0,0.18,0.012345679012345678,0,81,5,0.38269500732421874,175178340,BODY
make great souvenirs.,1.0,0,0.18,0.0,0,21,5,0.3613199996948242,175178340,BODY
"Truﬄe Hunting: The South of France is known for its truﬄes, particularly the black",1.0,0,0.18,0.06097560975609756,0,82,5,0.3299700164794922,175178340,BODY
truﬄes from the Périgord region. Join a truﬄe hunting tour to experience the thrill of,1.0,0,0.18,0.023255813953488372,0,86,5,0.3085950469970703,175178340,BODY
searching for these prized fungi. You'll be accompanied by a trained truﬄe dog and a,1.0,0,0.18,0.011904761904761904,0,84,5,0.2872200012207031,175178340,BODY
knowledgeable guide who will teach you about the truﬄe's history and culinary uses.,1.0,0,0.18,0.0,0,83,5,0.26584495544433595,175178340,BODY
"After the hunt, enjoy a truﬄe-themed meal featuring your freshly harvested finds.",1.0,0,0.18,0.012345679012345678,0,81,5,0.24446998596191405,175178340,BODY
Farm-to-Table Dining: Many restaurants in the South of France embrace the farm-to-,1.0,0,0.18,0.07317073170731707,0,82,5,0.21312004089355469,175178340,BODY
"table philosophy, sourcing their ingredients from local farms and producers. Look for",1.0,0,0.1800000508626302,0.011764705882352941,0,85,5,0.1917450714111328,175178340,BODY
"restaurants that highlight seasonal, locally grown produce and sustainably raised",1.0,0,0.1800000508626302,0.0,0,81,5,0.17037002563476564,175178340,BODY
meats. Dining at a farm-to-table restaurant is a wonderful way to support local,1.0,0,0.1800000508626302,0.012658227848101266,0,79,5,0.14899505615234376,175178340,BODY
agriculture and enjoy the freshest ingredients available.,1.0,0,0.1800000508626302,0.0,0,57,5,0.12762001037597656,175178340,BODY
"Cheese Tasting: The South of France is home to a variety of delicious cheeses,",1.0,0,0.18,0.0641025641025641,0,78,6,0.8815199851989746,175178340,BODY
"including Roquefort, Banon, and Picodon. Visit a local fromagerie (cheese shop) or a",1.0,0,0.18,0.047619047619047616,0,84,6,0.8601450157165528,175178340,BODY
farm to sample these cheeses and learn about their production. Many cheese,1.0,0,0.18,0.013513513513513514,0,74,6,0.8387700462341309,175178340,BODY
"producers oﬀer tours and tastings, giving you the opportunity to discover the unique",1.0,0,0.18,0.0,0,84,6,0.817395076751709,175178340,BODY
flavors and textures of the region's cheeses.,1.0,0,0.18,0.0,0,45,6,0.7960201072692871,175178340,BODY
"Pastry Workshops: French pastries are renowned worldwide, and the South of France",1.0,0,0.18,0.06172839506172839,0,81,6,0.7646700096130371,175178340,BODY
is no exception. Join a pastry workshop to learn how to make classic French pastries,1.0,0,0.18,0.023809523809523808,0,84,6,0.7432950401306152,175178340,BODY
"like croissants, éclairs, and macarons. These workshops are a fun and interactive way",1.0,0,0.18,0.011764705882352941,0,85,6,0.7219200706481934,175178340,BODY
to improve your baking skills and take home some delicious treats.,1.0,0,0.18,0.0,0,66,6,0.7005451011657715,175178340,BODY
Conclusion,1.0,1,0.12,0.1,0,10,7,0.8814899921417236,2725459171,H1
The South of France oﬀers a rich and diverse culinary landscape that is sure to delight any,1.0,0,0.12,0.03296703296703297,0,91,7,0.8500949668884278,175178340,BODY
food lover. From fresh seafood and Provençal dishes to iconic restaurants and unique culinary,1.0,0,0.12,0.021505376344086023,0,93,7,0.8287199974060059,175178340,BODY
"experiences, there is something for everyone to enjoy. Whether you're savoring a bowl of",1.0,0,0.12,0.011363636363636364,0,88,7,0.807345027923584,175178340,BODY
"bouillabaisse by the sea, exploring vibrant food markets, or indulging in a Michelin-starred",1.0,0,0.12,0.010869565217391304,0,92,7,0.7859700584411621,175178340,BODY
"meal, the flavors of this beautiful region will leave a lasting impression. Use this guide to plan",1.0,0,0.11999994913736979,0.01020408163265306,0,98,7,0.7645950889587403,175178340,BODY
"your culinary journey and savor the tastes of the South of France, creating memories that will",1.0,0,0.11999994913736979,0.02127659574468085,0,94,7,0.7432951164245606,175178340,BODY
linger long after your trip has ended. Bon appétit!,1.0,0,0.11999994913736979,0.0196078431372549,0,51,7,0.7219201469421387,175178340,BODY
A Historical Journey Through the South of France,1.0,1,0.12,0.125,0,48,0,0.8814899921417236,2725459171,TITLE
Introduction,1.0,1,0.12,0.08333333333333333,0,12,0,0.8500649738311767,2725459171,H1
"The South of France, renowned for its picturesque landscapes, charming villages, and",1.0,0,0.12,0.03571428571428571,0,84,0,0.8187449455261231,175178340,BODY
"stunning coastline, is also steeped in history. From ancient Roman ruins to medieval",1.0,0,0.12,0.023809523809523808,0,84,0,0.7973699760437012,175178340,BODY
"fortresses and Renaissance architecture, this region oﬀers a fascinating glimpse into the past.",1.0,0,0.12,0.010526315789473684,0,95,0,0.7759950065612793,175178340,BODY
"This guide will take you through the histories of major cities, famous historical sites, and other",1.0,0,0.12,0.01020408163265306,0,98,0,0.7546200370788574,175178340,BODY
points of interest to help you plan an enriching and unforgettable trip.,1.0,0,0.12,0.0,0,72,0,0.7332450675964356,175178340,BODY
Marseille: The Oldest City in France,1.0,1,0.12,0.1388888888888889,0,36,1,0.8814899921417236,2725459171,H1
"Marseille, founded by Greek sailors around 600 BC, is the oldest city in France. Its strategic",1.0,0,0.12,0.06382978723404255,0,94,1,0.8500949668884278,175178340,BODY
location on the Mediterranean coast made it a vital trading port throughout history. The city's,1.0,0,0.12,0.021052631578947368,0,95,1,0.8287199974060059,175178340,BODY
rich cultural heritage is reflected in its diverse architecture and vibrant atmosphere.,1.0,0,0.12,0.0,0,87,1,0.807345027923584,175178340,BODY
Key Historical Sites in Marseille,1.0,0,0.11999994913736979,0.12121212121212122,0,33,1,0.7759950065612793,175178340,H2
"Old Port (Vieux-Port): The heart of Marseille, the Old Port has been a bustling harbor",1.0,1,0.18,0.09302325581395349,0,86,1,0.7444949913024902,3923446238,BODY
"for over 2,600 years. Today, it is a lively area filled with cafes, restaurants, and",1.0,0,0.17999997456868488,0.011904761904761904,0,84,1,0.7231200218200684,175178340,BODY
markets.,1.0,0,0.1799999491373698,0.0,0,8,1,0.7017450523376465,175178340,BODY
"Basilica of Notre-Dame de la Garde: This iconic basilica, perched on a hill",1.0,1,0.18,0.06666666666666667,0,75,1,0.6702449607849121,3923446238,BODY
"overlooking the city, oﬀers panoramic views of Marseille and the Mediterranean Sea.",1.0,0,0.1800000254313151,0.03614457831325301,0,83,1,0.6488700103759766,175178340,BODY
"Built in the 19th century, it is a symbol of the city's maritime heritage.",1.0,0,0.1800000254313151,0.013513513513513514,0,74,1,0.627495002746582,175178340,BODY
"Fort Saint-Jean: Constructed in the 17th century, this fort guards the entrance to the",1.0,1,0.18,0.046511627906976744,0,86,1,0.5959200286865234,3923446238,BODY
Old Port. It now houses part of the Museum of European and Mediterranean,1.0,0,0.18,0.08333333333333333,0,72,1,0.5745450210571289,175178340,BODY
Civilizations (MuCEM).,1.0,0,0.18,0.22727272727272727,0,22,1,0.5531700134277344,175178340,BODY
"Le Panier: The oldest district in Marseille, Le Panier is a maze of narrow streets,",1.0,1,0.18,0.07228915662650602,0,83,1,0.5216699981689453,3923446238,BODY
"colorful buildings, and historic landmarks. It's a great place to explore the city's past",1.0,0,0.18,0.011235955056179775,0,89,1,0.5002949905395507,175178340,BODY
and enjoy its vibrant culture.,1.0,0,0.18,0.0,0,30,1,0.47891998291015625,175178340,BODY
"Château d'If: Commissioned by King Francis I in 1524, this fortress on the Île d'If",1.0,1,0.18,0.0963855421686747,0,83,1,0.44742000579833985,3923446238,BODY
"became famous as a prison and was immortalized in Alexandre Dumas' novel ""The",1.0,0,0.17999998728434244,0.03896103896103896,0,77,1,0.4260449981689453,175178340,BODY
"Count of Monte Cristo""1.",1.0,0,0.18,0.125,0,24,1,0.4046699905395508,175178340,BODY
"La Marseillaise: Marseille played a significant role during the French Revolution, and",1.0,1,0.18,0.05813953488372093,0,86,1,0.37317001342773437,3923446238,BODY
"the city's volunteers composed the national anthem of France, ""La Marseillaise""2.",1.0,0,0.1800000508626302,0.037037037037037035,0,81,1,0.35179500579833983,175178340,BODY
Nice: The Jewel of the French Riviera,1.0,1,0.12,0.13513513513513514,0,37,2,0.8814899921417236,2725459171,H1
"Nice, located on the French Riviera, has been a popular destination for centuries. Its history",1.0,0,0.12,0.0425531914893617,0,94,2,0.8500949668884278,175178340,BODY
"dates back to the ancient Greeks, who founded the city around 350 BC. Nice later became a",1.0,0,0.12,0.0449438202247191,0,89,2,0.8287199974060059,175178340,BODY
Roman colony and has since evolved into a glamorous resort town.,1.0,0,0.12,0.015625,0,64,2,0.807345027923584,175178340,BODY
Key Historical Sites in Nice,1.0,0,0.12,0.14285714285714285,0,28,2,0.7759950065612793,175178340,H2
Castle Hill (Colline du Château): This hilltop park oﬀers stunning views of Nice and,1.0,1,0.18,0.07142857142857142,0,84,2,0.7444949913024902,3923446238,BODY
"the Mediterranean. It was once the site of a medieval castle, which was destroyed in",1.0,0,0.18,0.023809523809523808,0,84,2,0.7231200218200684,175178340,BODY
the 18th century.,1.0,0,0.18,0.0,0,17,2,0.7017450523376465,175178340,BODY
Promenade des Anglais: This famous seaside promenade was built in the 19th century,1.0,1,0.18,0.036585365853658534,0,82,2,0.6702449607849121,3923446238,BODY
and named after the English aristocrats who frequented Nice. It's perfect for a leisurely,1.0,0,0.18,0.033707865168539325,0,89,2,0.6488700103759766,175178340,BODY
stroll along the coast.,1.0,0,0.18,0.0,0,23,2,0.627495002746582,175178340,BODY
"Old Town (Vieux Nice): The historic center of Nice is a labyrinth of narrow streets,",1.0,1,0.18,0.07142857142857142,0,84,2,0.5959200286865234,3923446238,BODY
"baroque churches, and bustling markets. Don't miss the Cours Saleya market, where",1.0,0,0.18,0.037037037037037035,0,81,2,0.5745450210571289,175178340,BODY
"you can find fresh produce, flowers, and local delicacies.",1.0,0,0.18,0.0,0,58,2,0.5531700134277344,175178340,BODY
"Russian Orthodox Cathedral: Built in the early 20th century, this stunning cathedral",1.0,1,0.18,0.047619047619047616,0,84,2,0.5216699981689453,3923446238,BODY
reflects the influence of Russian aristocrats who vacationed in Nice.,1.0,0,0.18,0.028985507246376812,0,69,2,0.5002949905395507,175178340,BODY
"Cimiez: An ancient Roman settlement, Cimiez is home to the ruins of a Roman",1.0,1,0.18,0.06666666666666667,0,75,2,0.4687950134277344,3923446238,BODY
"amphitheater and baths, as well as the Monastery of Cimiez, which oﬀers beautiful",1.0,0,0.18,0.024691358024691357,0,81,2,0.44742000579833985,175178340,BODY
gardens and a museum dedicated to the painter Henri Matisse3.,1.0,0,0.18,0.03278688524590164,0,61,2,0.4260449981689453,175178340,BODY
"Carnival of Nice: One of the most famous carnivals in France, the Carnival of Nice",1.0,1,0.18,0.07317073170731707,0,82,2,0.3945450210571289,3923446238,BODY
"dates back to 1873 and features elaborate parades, floats, and flower battles4.",1.0,0,0.18000001271565755,0.0,0,79,2,0.37317001342773437,175178340,BODY
Avignon: The City of Popes,1.0,1,0.12,0.15384615384615385,0,26,3,0.8814899921417236,2725459171,H1
"Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the",1.0,0,0.12,0.031578947368421054,0,95,3,0.8500949668884278,175178340,BODY
"papacy in the 14th century. The city was home to seven popes during this period, leaving a",1.0,0,0.12,0.011111111111111112,0,90,3,0.8287199974060059,175178340,BODY
lasting legacy of impressive architecture and cultural heritage.,1.0,0,0.12,0.0,0,64,3,0.807345027923584,175178340,BODY
Key Historical Sites in Avignon,1.0,0,0.12,0.12903225806451613,0,31,3,0.7759950065612793,175178340,H2
Palais des Papes: This massive Gothic palace was the residence of the popes during,1.0,1,0.18,0.04878048780487805,0,82,3,0.7444949913024902,3923446238,BODY
their stay in Avignon. It is one of the largest and most important medieval Gothic,1.0,0,0.18,0.036585365853658534,0,82,3,0.7231200218200684,175178340,BODY
buildings in Europe.,1.0,0,0.18,0.05,0,20,3,0.7017450523376465,175178340,BODY
"Pont Saint-Bénézet (Pont d'Avignon): This famous bridge, immortalized in the song",1.0,1,0.18,0.07407407407407407,0,81,3,0.6702449607849121,3923446238,BODY
"""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches",1.0,0,0.17999997456868488,0.04878048780487805,0,82,3,0.6488700103759766,175178340,BODY
"remain, it is a UNESCO World Heritage site.",1.0,0,0.17999997456868488,0.18604651162790697,0,43,3,0.627495002746582,175178340,BODY
"Avignon Cathedral: Located next to the Palais des Papes, this Romanesque cathedral",1.0,1,0.18,0.07317073170731707,0,82,3,0.5959200286865234,3923446238,BODY
dates back to the 12th century and features a gilded statue of the Virgin Mary.,1.0,0,0.18,0.02531645569620253,0,79,3,0.5745450210571289,175178340,BODY
"Place de l'Horloge: The main square in Avignon, this lively area is surrounded by",1.0,1,0.18,0.04938271604938271,0,81,3,0.5430450057983398,3923446238,BODY
"cafes, restaurants, and historic buildings, including the 19th-century town hall and",1.0,0,0.18000001271565755,0.0,0,84,3,0.5216699981689453,175178340,BODY
opera house.,1.0,0,0.18,0.0,0,12,3,0.5002949905395507,175178340,BODY
Rocher des Doms: This rocky outcrop oﬀers panoramic views of the Rhône River and,1.0,1,0.18,0.0625,0,80,3,0.4687950134277344,3923446238,BODY
the surrounding countryside. It has been a strategic site since prehistoric times and,1.0,0,0.18000001271565755,0.011764705882352941,0,85,3,0.44742000579833985,175178340,BODY
now features beautiful gardens5.,1.0,0,0.18000001271565755,0.0,0,32,3,0.4260449981689453,175178340,BODY
"Avignon Festival: Established in 1947, the Avignon Festival is one of the most",1.0,1,0.18,0.0641025641025641,0,78,3,0.3945450210571289,3923446238,BODY
"important contemporary performing arts events in the world, attracting artists and",1.0,0,0.17999998728434244,0.0,0,82,3,0.37317001342773437,175178340,BODY
audiences from around the globe6.,1.0,0,0.17999998728434244,0.0,0,33,3,0.35179500579833983,175178340,BODY
Nîmes: The Rome of France,1.0,1,0.12,0.16,0,25,4,0.8814899921417236,2725459171,H1
"Nîmes, often referred to as the ""Rome of France,"" boasts some of the best-preserved Roman",1.0,0,0.12,0.0449438202247191,0,89,4,0.8500949668884278,175178340,BODY
"architecture in the country. The city's history dates back to the Roman Empire, when it was an",1.0,0,0.11999994913736979,0.031914893617021274,0,94,4,0.8287199974060059,175178340,BODY
important settlement in the province of Gallia Narbonensis.,1.0,0,0.11999994913736979,0.03389830508474576,0,59,4,0.807345027923584,175178340,BODY
Key Historical Sites in Nîmes,1.0,0,0.11999994913736979,0.13793103448275862,0,29,4,0.7759950065612793,175178340,H2
"Arena of Nîmes: This Roman amphitheater, built in the 1st century AD, is one of the",1.0,1,0.18,0.07228915662650602,0,83,4,0.7444949913024902,3923446238,BODY
"best-preserved in the world. It still hosts events, including concerts and bullfights.",1.0,0,0.18,0.011627906976744186,0,86,4,0.7231200218200684,175178340,BODY
"Maison Carrée: A beautifully preserved Roman temple, the Maison Carrée dates back",1.0,1,0.18,0.07407407407407407,0,81,4,0.6915450096130371,3923446238,BODY
to the 1st century BC. It is one of the best examples of classical Roman architecture.,1.0,0,0.18,0.046511627906976744,0,86,4,0.6701700401306152,175178340,BODY
"Pont du Gard: Located just outside Nîmes, this ancient Roman aqueduct is a UNESCO",1.0,1,0.18,0.13580246913580246,0,81,4,0.6386700439453125,3923446238,BODY
World Heritage site. It was built in the 1st century AD to transport water to the city.,1.0,0,0.18,0.05747126436781609,0,87,4,0.617295036315918,175178340,BODY
Jardins de la Fontaine: These 18th-century gardens are built around the ruins of a,1.0,1,0.18,0.036585365853658534,0,82,4,0.5857950210571289,3923446238,BODY
"Roman sanctuary. They oﬀer a peaceful retreat with beautiful fountains, statues, and",1.0,0,0.18,0.023809523809523808,0,84,4,0.5644200134277344,175178340,BODY
shaded pathways.,1.0,0,0.18,0.0,0,16,4,0.5430450057983398,175178340,BODY
"Tour Magne: This ancient Roman tower, part of the city's original fortifications, oﬀers",1.0,1,0.18,0.04597701149425287,0,87,4,0.5115450286865234,3923446238,BODY
panoramic views of Nîmes and the surrounding area7.,1.0,0,0.18,0.0196078431372549,0,51,4,0.4901700210571289,175178340,BODY
"Temple of Diana: Located in the Jardins de la Fontaine, this Roman temple's exact",1.0,1,0.18,0.07407407407407407,0,81,4,0.45859500885009763,3923446238,BODY
"purpose remains a mystery, but it is believed to have been a library or a place of",1.0,0,0.17999998728434244,0.0,0,82,4,0.43722000122070315,175178340,BODY
worship8.,1.0,0,0.17999998728434244,0.0,0,9,4,0.4158449935913086,175178340,BODY
Carcassonne: A Medieval Fortress,1.0,1,0.12,0.125,0,32,5,0.8814899921417236,2725459171,H1
"Carcassonne is a fortified city in the Languedoc region, known for its well-preserved medieval",1.0,0,0.12,0.02127659574468085,0,94,5,0.8500949668884278,175178340,BODY
"architecture. The city's history dates back to the Roman period, but it is best known for its",1.0,0,0.12,0.021505376344086023,0,93,5,0.8287199974060059,175178340,BODY
role in the medieval period as a stronghold during the Albigensian Crusade.,1.0,0,0.12,0.02666666666666667,0,75,5,0.807345027923584,175178340,BODY
Key Historical Sites in Carcassonne,1.0,0,0.12,0.11428571428571428,0,35,5,0.7759950065612793,175178340,H2
Cité de Carcassonne: This medieval fortress is a UNESCO World Heritage site and one,1.0,1,0.18,0.13253012048192772,0,83,5,0.7444949913024902,3923446238,BODY
of the most impressive examples of medieval architecture in Europe. It features double,1.0,0,0.18,0.023255813953488372,0,86,5,0.7231200218200684,175178340,BODY
"walls, 52 towers, and a castle.",1.0,0,0.18,0.0,0,31,5,0.7017450523376465,175178340,BODY
"Basilica of Saints Nazarius and Celsus: This Gothic-Romanesque basilica, located",1.0,1,0.18,0.0875,0,80,5,0.6702449607849121,3923446238,BODY
"within the fortress, dates back to the 11th century. It is known for its beautiful stained",1.0,0,0.18,0.011111111111111112,0,90,5,0.6488700103759766,175178340,BODY
glass windows.,1.0,0,0.18,0.0,0,14,5,0.627495002746582,175178340,BODY
"Château Comtal: This castle, located within the Cité, oﬀers guided tours that provide",1.0,1,0.18,0.047058823529411764,0,85,5,0.5959200286865234,3923446238,BODY
insight into the history and architecture of Carcassonne.,1.0,0,0.18,0.017543859649122806,0,57,5,0.5745450210571289,175178340,BODY
Pont Vieux: This 14th-century bridge connects the medieval Cité with the lower town.,1.0,1,0.18,0.047619047619047616,0,84,5,0.5430450057983398,3923446238,BODY
It oﬀers stunning views of the fortress and the surrounding countryside.,1.0,0,0.18000001271565755,0.013888888888888888,0,72,5,0.5216699981689453,175178340,BODY
"Inquisition Tower: One of the Roman towers in Carcassonne, it was used during the",1.0,1,0.18,0.06172839506172839,0,81,5,0.4901700210571289,3923446238,BODY
Medieval Inquisition to imprison and torture suspected heretics9.,1.0,0,0.18,0.03076923076923077,0,65,5,0.4687950134277344,175178340,BODY
"Hoardings: Carcassonne was the first fortress to use wooden hoardings during sieges,",1.0,1,0.18,0.023809523809523808,0,84,5,0.43722000122070315,3923446238,BODY
allowing defenders to shoot arrows and drop projectiles on attackers below10.,1.0,0,0.17999998728434244,0.0,0,77,5,0.4158449935913086,175178340,BODY
Toulouse: The Pink City,1.0,1,0.12,0.17391304347826086,0,23,6,0.8814899921417236,2725459171,H1
"Toulouse, known as ""La Ville Rose"" (The Pink City) due to its distinctive terracotta buildings,",1.0,0,0.12,0.07368421052631578,0,95,6,0.8500949668884278,175178340,BODY
is a vibrant city with a rich history. It was an important center during the Roman period and,1.0,0,0.12,0.021505376344086023,0,93,6,0.8287199974060059,175178340,BODY
later became a hub of the aerospace industry.,1.0,0,0.12,0.0,0,45,6,0.807345027923584,175178340,BODY
Key Historical Sites in Toulouse,1.0,0,0.1200000254313151,0.125,0,32,6,0.7759950065612793,175178340,H2
"Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th",1.0,0,0.18,0.060240963855421686,0,83,6,0.7446449851989746,175178340,BODY
"centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved",1.0,0,0.18,0.10344827586206896,0,87,6,0.7232700157165527,175178340,BODY
Romanesque churches in Europe.,1.0,0,0.18,0.06666666666666667,0,30,6,0.7018950462341309,175178340,BODY
"Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive",1.0,0,0.18,0.046511627906976744,0,86,6,0.6705450248718262,175178340,BODY
building with a neoclassical facade. It has been the seat of municipal power since the,1.0,0,0.18,0.011627906976744186,0,86,6,0.6491700744628907,175178340,BODY
12th century.,1.0,0,0.18,0.0,0,13,6,0.6277950668334961,175178340,BODY
"Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its",1.0,0,0.18,0.047619047619047616,0,84,6,0.5963700103759766,175178340,BODY
beautiful cloister and the relics of Saint Thomas Aquinas.,1.0,0,0.18,0.05172413793103448,0,58,6,0.574995002746582,175178340,BODY
"Pont Neuf: Despite its name, which means ""New Bridge,"" this is the oldest bridge in",1.0,0,0.18,0.060240963855421686,0,83,6,0.54364501953125,175178340,BODY
Toulouse. It was completed in the 17th century and oﬀers picturesque views of the,1.0,0,0.18000001271565755,0.024691358024691357,0,81,6,0.5222700119018555,175178340,BODY
Garonne River.,1.0,0,0.18000001271565755,0.14285714285714285,0,14,6,0.5008950042724609,175178340,BODY
"Canal du Midi: A UNESCO World Heritage site, this canal connects the Garonne River",1.0,0,0.18,0.15853658536585366,0,82,6,0.4695450210571289,175178340,BODY
to the Mediterranean Sea and was a major engineering feat of the 17th century.,1.0,0,0.18,0.02564102564102564,0,78,6,0.4481700134277344,175178340,BODY
"Aeroscopia Museum: Reflecting Toulouse's role as a center of the aerospace industry,",1.0,0,0.18,0.047619047619047616,0,84,6,0.4168200302124023,175178340,BODY
this museum showcases the history of aviation with exhibits including the Concorde,1.0,0,0.18,0.012195121951219513,0,82,6,0.3954450225830078,175178340,BODY
and Airbus aircraft.,1.0,0,0.18,0.05,0,20,6,0.3740700149536133,175178340,BODY
Arles: A Roman Treasure,1.0,1,0.12,0.17391304347826086,0,23,7,0.8814899921417236,2725459171,H1
"Arles, located on the banks of the Rhône River, is renowned for its Roman and Romanesque",1.0,0,0.12,0.056818181818181816,0,88,7,0.8500949668884278,175178340,BODY
monuments. The city was an important Roman settlement and later became a center of,1.0,0,0.12,0.024390243902439025,0,82,7,0.8287199974060059,175178340,BODY
Christian pilgrimage.,1.0,0,0.12,0.047619047619047616,0,21,7,0.807345027923584,175178340,BODY
Key Historical Sites in Arles,1.0,0,0.12,0.13793103448275862,0,29,7,0.7759950065612793,175178340,H2
"Arles Amphitheatre: This Roman amphitheater, built in the 1st century AD, is still used",1.0,0,0.18,0.06896551724137931,0,87,7,0.7446449851989746,175178340,BODY
for events such as bullfights and concerts. It is one of the best-preserved Roman,1.0,0,0.18,0.024691358024691357,0,81,7,0.7232700157165527,175178340,BODY
structures in France.,1.0,0,0.18,0.047619047619047616,0,21,7,0.7018950462341309,175178340,BODY
"Church of St. Trophime: This Romanesque church, built in the 12th century, is known",1.0,0,0.18,0.060240963855421686,0,83,7,0.6705450248718262,175178340,BODY
for its stunning portal and cloister. It was an important stop on the pilgrimage route to,1.0,0,0.18,0.011235955056179775,0,89,7,0.6491700744628907,175178340,BODY
Santiago de Compostela.,1.0,0,0.18,0.08695652173913043,0,23,7,0.6277950668334961,175178340,BODY
"Alyscamps: This ancient Roman necropolis, located just outside the city walls, was a",1.0,0,0.18,0.03571428571428571,0,84,7,0.5963700103759766,175178340,BODY
major burial site in antiquity. It features a long avenue lined with sarcophagi.,1.0,0,0.18,0.0125,0,80,7,0.574995002746582,175178340,BODY
"Thermes de Constantin: These Roman baths, built in the 4th century AD, are a",1.0,0,0.18,0.07894736842105263,0,76,7,0.54364501953125,175178340,BODY
testament to the city's importance during the Roman period.,1.0,0,0.18,0.01694915254237288,0,59,7,0.5222700119018555,175178340,BODY
"Van Gogh's Influence: Arles is also famous for its association with Vincent van Gogh,",1.0,0,0.18,0.07058823529411765,0,85,7,0.49092002868652346,175178340,BODY
who created over 300 works of art during his time in the city. The Van Gogh,1.0,0,0.18,0.04,0,75,7,0.4695450210571289,175178340,BODY
Foundation in Arles celebrates his legacy.,1.0,0,0.18,0.047619047619047616,0,42,7,0.4481700134277344,175178340,BODY
"Cryptoporticus: An underground gallery built by the Romans in the 1st century BC, it",1.0,0,0.18,0.05952380952380952,0,84,7,0.4168200302124023,175178340,BODY
served as a foundation for the Forum and is one of the few remaining examples of,1.0,0,0.18,0.0125,0,80,7,0.3954450225830078,175178340,BODY
such structures.,1.0,0,0.18,0.0,0,16,7,0.3740700149536133,175178340,BODY
Aix-en-Provence: A City of Art and Culture,1.0,1,0.12,0.14285714285714285,0,42,8,0.8814899921417236,2725459171,H1
"Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,",1.0,0,0.12000005086263021,0.056818181818181816,0,88,8,0.8500949668884278,175178340,BODY
"vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is",1.0,0,0.12000005086263021,0.030927835051546393,0,97,8,0.8287199974060059,175178340,BODY
